"","g.array","erci","erla","erte","evmu","mobe","pehe","pere","plin","plpa","scba","stmi","vuoc"
"26",0.26,0.592742097242249,1.06356044408904,0.786352648504045,2.23825070807934,0.550835221791469,0.842553419335667,0.980984019645135,0.967081034159153,0.890736697717039,1.64354246150086,0.772064138304478,2.04799709438087
"27",0.27,0.598540288145588,1.07857448258655,0.794141676900289,2.26987943951308,0.561394186659598,0.85151192807243,0.98971071813291,0.97927886904466,0.901631915142564,1.67130831791447,0.78075430818767,2.07831883591831
"28",0.28,0.60414594894608,1.09322205245938,0.80169837288877,2.30058162892472,0.571802768501225,0.860110561093867,0.998096261988405,0.99122280873459,0.912262165877951,1.69838813605447,0.789160549395142,2.10782594006608
"29",0.29,0.609563951944942,1.10751248306988,0.809027339868667,2.33037822036432,0.582064831518082,0.868358873538178,1.00614986891339,1.00291960034104,0.922633596803283,1.72480019885780,0.797291190829086,2.13654052079692
"30",0.3,0.614798683188652,1.12145415626728,0.816132672897072,2.35928793290448,0.592183823427494,0.876265442217934,1.01387986115959,1.01437536757515,0.932751719389996,1.75056101863386,0.805153737781864,2.16448246388842
"31",0.31,0.619854087671266,1.13505459632565,0.823018003160771,2.38732747146388,0.602162816235279,0.883837962551026,1.02129375038332,1.02559566918533,0.94262146827971,1.77568551121031,0.812754954718223,2.19166964755608
"32",0.32,0.624733708140807,1.14832054696682,0.829686536121019,2.41451170677923,0.6120045409422,0.891083331562971,1.02839831062110,1.03658554930127,0.952247251376106,1.80018714512693,0.820100936097197,2.21811813095690
"33",0.33,0.629440718498507,1.16125803749117,0.836141084271462,2.4408538294342,0.621711417160351,0.89800771917527,1.03519964122173,1.04734958093332,0.961632992778123,1.8240780698991,0.827197167155458,2.2438423157252
"34",0.34,0.633977952594374,1.1738724396569,0.842384095277143,2.46636548190950,0.631285578426415,0.904616629576268,1.04170322122961,1.05789190364523,0.970782169629404,1.84736922659980,0.834048576206797,2.26885508471247
"35",0.35,0.638347929075519,1.18616851664543,0.848417676124413,2.4910568718734,0.640728893849514,0.910914954139886,1.04791395644332,1.06821625623461,0.979697843758524,1.87007044340121,0.84065957972276,2.29316792132149
"36",0.36,0.642552872825931,1.19815046520847,0.854243613799993,2.51493686933973,0.65004298661277,0.916907017093342,1.05383622015596,1.07832600510737,0.98838268882455,1.89219051823471,0.847034121228855,2.31679101220336
"37",0.37,0.646594733441402,1.20982195189711,0.85986339292649,2.53801308984498,0.659229249752742,0.922596614922476,1.05947388840857,1.08822416891387,0.996839013553768,1.91373729034238,0.853175704865832,2.33973333558790
"38",0.38,0.650475201105988,1.22118614411484,0.865278210707021,2.56029196541219,0.668288859564125,0.927987050331223,1.06483037044481,1.09791343991696,1.00506878154897,1.93471770218179,0.859087424316084,2.36200273711496
"39",0.39,0.654195720173059,1.23224573660698,0.870488989469777,2.58177880475531,0.677222786914536,0.933081161431245,1.06990863493818,1.10739620248306,1.01307362806720,1.95513785289351,0.864771987673429,2.38360599470594
"40",0.4,0.65775750070151,1.24300297389168,0.875496387051677,2.60247784392021,0.686031806702778,0.937881346722217,1.07471123246578,1.11667454902114,1.02085487409113,1.97500304433325,0.870231738734536,2.40454887374537
"41",0.41,0.661161528153988,1.25345966904844,0.880300805216614,2.62239228834359,0.694716505651185,0.942389586327461,1.07924031462228,1.12575029364034,1.02841353796053,1.99431782050003,0.875468675107486,2.42483617361877
"42",0.42,0.664408571427056,1.26361721920515,0.884902396266572,2.64152434713164,0.70327728858681,0.946607459869547,1.08349765009939,1.13462498375048,1.03575034478028,2.01308600104890,0.880484463463714,2.44447176646615
"43",0.43,0.667499189351789,1.27347661800045,0.889301067971614,2.65987526020704,0.711714383335681,0.95053616130285,1.08748463799852,1.14329990979090,1.04286573377924,2.03131070945743,0.885280452201232,2.46345862885237
"44",0.44,0.670433735776124,1.28303846524338,0.89349648691651,2.67744531884178,0.72002784432805,0.954176510962444,1.09120231859461,1.15177611323942,1.04975986375736,2.04899439631302,0.889857681737163,2.48179886692019
"45",0.45,0.673212363316532,1.29230297394385,0.897488080336464,2.69423387997837,0.72821755498957,0.957528965038946,1.09465138172597,1.16005439302432,1.05643261672624,2.06613885810094,0.894216892604536,2.49949373547462
"46",0.46,0.675835025845422,1.30126997484454,0.901275036491458,2.71023937464012,0.736283228972751,0.960593622645418,1.09783217294640,1.16813531043654,1.06288359981921,2.08274525179672,0.898358531490507,2.51654365134347
"47",0.47,0.67830147976148,1.30993891854624,0.904856303607364,2.72545931063895,0.74422441026438,0.96337023060379,1.10074469754217,1.17601919261615,1.06911214552076,2.09881410549912,0.902282755319452,2.53294820126641
"48",0.48,0.680611284072437,1.31830887528221,0.908230587391651,2.73989026970399,0.75204047218715,0.965858186043317,1.10338862248419,1.18370613466671,1.07511731024034,2.11434532527945,0.905989433453728,2.54870614447958
"49",0.49,0.682763799302915,1.32637853236334,0.911396347111745,2.75352789907327,0.759730615297087,0.968056536871348,1.10576327635708,1.19119600043123,1.08089787123157,2.12933819836718,0.909478148056388,2.56381541008336
"50",0.5,0.684758185223716,1.33414618928254,0.914351790204306,2.76636689751248,0.767293864162075,0.9699639801463,1.10786764727817,1.19848842194525,1.08645232183519,2.14379139274003,0.912748192633058,2.57827308920415
"51",0.51,0.686593397382713,1.34160975043376,0.917094865363471,2.77840099564691,0.774729062990312,0.97157885835337,1.10970037879201,1.20558279756433,1.09177886499990,2.15770295313611,0.915798568743734,2.59207542188609
"52",0.52,0.688268182400991,1.34876671536744,0.919623254034892,2.78962293041265,0.782034870060586,0.9728991535545,1.11125976369850,1.21247828874535,1.09687540501153,2.17107029345712,0.918627980848803,2.60521777857221
"53",0.53,0.689781071980643,1.35561416646838,0.921934360219699,2.80002441335003,0.789209750888323,0.973922479354652,1.11254373574387,1.21917381544250,1.10173953733498,2.18389018548132,0.921234829226426,2.61769463595577
"54",0.54,0.691130375552241,1.36214875390472,0.924025298467771,2.80959609237318,0.796251970041929,0.97464607059587,1.11354985907396,1.22566805005954,1.10636853644578,2.19615874375404,0.923617200869846,2.62949954689915
"55",0.55,0.692314171470008,1.36836667765496,0.92589287991218,2.81832750655210,0.80315958150259,0.97506677065806,1.11427531531680,1.23195940987912,1.11075934149764,2.20787140646891,0.925772858242487,2.64062510402645
"56",0.56,0.693330296640502,1.37426366637413,0.927533596165733,2.82620703333594,0.809930417436727,0.975181016210201,1.11471688812622,1.23804604786736,1.11490853963800,2.21902291209431,0.92769922573493,2.6510628964966
"57",0.57,0.694176334445727,1.37983495280833,0.928943600865225,2.83322182752428,0.816562075223026,0.974984819216703,1.11487094497847,1.24392584172666,1.11881234674515,2.22960727143482,0.929393373630247,2.66080345935050
"58",0.58,0.694849600793090,1.38507524540740,0.930118688608275,2.83935775115439,0.823051902544643,0.974473745959884,1.11473341596941,1.24959638104101,1.12246658531582,2.23961773474474,0.930851999341373,2.66983621469829
"59",0.59,0.695347128091832,1.38997869571701,0.931054270980254,2.84459929331169,0.829396980320655,0.97364289278977,1.11429976930842,1.25505495232567,1.12586665918034,2.24904675342824,0.932071405635167,2.67814940386476
"60",0.6,0.69566564691732,1.3945388610509,0.931745349313176,2.84892947868330,0.835594103208,0.972486858255004,1.11356498314592,1.26029852175492,1.12900752466251,2.25788593576583,0.933047475500629,2.68573000943863
"61",0.61,0.69580156507963,1.39874866184966,0.932186483752619,2.85232976345454,0.841639757354465,0.97099971120187,1.11252351330198,1.26532371529744,1.13188365772922,2.26612599599577,0.933775643251816,2.69256366596909
