"","g.array","erci","erla","erte","evmu","mobe","pehe","pere","plin","plpa","scba","stmi","vuoc"
"34",0.34,1.74338353822770,3.28521800142738,1.35318460002947,27.0262212724336,2.30063119805517,2.94989177516677,2.68401623016530,1.96786480454231,2.47376598202752,12.1589329751097,4.37188547862008,8.49077492394415
"35",0.35,1.79465952464616,3.38184206029289,1.39298414708916,27.8211101333875,2.36829682152739,3.03665329796580,2.76295788399369,2.0257431811465,2.54652380502833,12.5165486508482,4.50047034563832,8.7405035981778
"36",0.36,1.84593551106462,3.4784661191584,1.43278369414885,28.6159989943414,2.43596244499960,3.12341482076482,2.84189953782208,2.08362155775068,2.61928162802914,12.8741643265867,4.62905521265656,8.99023227241146
"37",0.37,1.89721149748308,3.57509017802391,1.47258324120854,29.4108878552953,2.50362806847181,3.21017634356384,2.92084119165047,2.14149993435487,2.69203945102995,13.2317800023252,4.75764007967479,9.2399609466451
"38",0.38,1.94848748390154,3.67171423688942,1.51238278826823,30.2057767162493,2.57129369194402,3.29693786636286,2.99978284547886,2.19937831095906,2.76479727403076,13.5893956780638,4.88622494669303,9.48968962087876
"39",0.39,1.99976347032001,3.76833829575493,1.55218233532792,31.0006655772032,2.63895931541623,3.38369938916189,3.07872449930725,2.25725668756324,2.83755509703157,13.9470113538023,5.01480981371127,9.7394182951124
"40",0.4,2.05103945673847,3.86496235462044,1.59198188238761,31.7955544381571,2.70662493888844,3.47046091196091,3.15766615313564,2.31513506416743,2.91031292003238,14.3046270295408,5.14339468072951,9.98914696934606
"41",0.41,2.10231544315693,3.96158641348595,1.63178142944730,32.5904432991111,2.77429056236065,3.55722243475993,3.23660780696403,2.37301344077161,2.98307074303319,14.6622427052793,5.27197954774774,10.2388756435797
"42",0.42,2.15359142957539,4.05821047235147,1.67158097650699,33.385332160065,2.84195618583286,3.64398395755896,3.31554946079243,2.4308918173758,3.055828566034,15.0198583810179,5.40056441476598,10.4886043178134
"43",0.43,2.20486741599385,4.15483453121698,1.71138052356668,34.1802210210189,2.90962180930507,3.73074548035798,3.39449111462082,2.48877019397998,3.12858638903481,15.3774740567564,5.52914928178422,10.7383329920470
"44",0.44,2.25614340241232,4.25145859008249,1.75118007062637,34.9751098819728,2.97728743277728,3.817507003157,3.47343276844921,2.54664857058417,3.20134421203562,15.7350897324949,5.65773414880246,10.9880616662807
"45",0.45,2.30741938883078,4.348082648948,1.79097961768606,35.7699987429268,3.04495305624949,3.90426852595602,3.5523744222776,2.60452694718836,3.27410203503643,16.0927054082334,5.7863190158207,11.2377903405143
"46",0.46,2.35869537524924,4.44470670781351,1.83077916474575,36.5648876038807,3.11261867972171,3.99103004875505,3.63131607610599,2.66240532379254,3.34685985803724,16.4503210839719,5.91490388283893,11.4875190147480
"47",0.47,2.4099713616677,4.54133076667902,1.87057871180544,37.3597764648346,3.18028430319392,4.07779157155407,3.71025772993438,2.72028370039673,3.41961768103805,16.8079367597105,6.04348874985717,11.7372476889816
"48",0.48,2.46124734808616,4.63795482554453,1.91037825886513,38.1546653257886,3.24794992666613,4.16455309435309,3.78919938376277,2.77816207700091,3.49237550403886,17.1655524354490,6.17207361687541,11.9869763632153
"49",0.49,2.51252333450462,4.73457888441004,1.95017780592482,38.9495541867425,3.31561555013834,4.25131461715212,3.86814103759116,2.8360404536051,3.56513332703967,17.5231681111875,6.30065848389365,12.2367050374489
"50",0.5,2.56379932092309,4.83120294327555,1.98997735298451,39.7444430476964,3.38328117361055,4.33807613995114,3.94708269141955,2.89391883020928,3.63789115004048,17.880783786926,6.42924335091188,12.4864337116826
"51",0.51,2.61507530734155,4.92782700214107,2.02977690004420,40.5393319086503,3.45094679708276,4.42483766275016,4.02602434524795,2.95179720681347,3.71064897304129,18.2383994626645,6.55782821793012,12.7361623859162
"52",0.52,2.66635129376001,5.02445106100658,2.06957644710390,41.3342207696043,3.51861242055497,4.51159918554918,4.10496599907634,3.00967558341766,3.78340679604210,18.5960151384031,6.68641308494836,12.9858910601499
"53",0.53,2.71762728017847,5.12107511987209,2.10937599416359,42.1291096305582,3.58627804402718,4.59836070834821,4.18390765290473,3.06755396002184,3.85616461904291,18.9536308141416,6.8149979519666,13.2356197343835
"54",0.54,2.76890326659693,5.2176991787376,2.14917554122328,42.9239984915121,3.65394366749939,4.68512223114723,4.26284930673312,3.12543233662603,3.92892244204372,19.3112464898801,6.94358281898483,13.4853484086172
"55",0.55,2.82017925301539,5.31432323760311,2.18897508828297,43.7188873524661,3.72160929097160,4.77188375394625,4.34179096056151,3.18331071323021,4.00168026504453,19.6688621656186,7.07216768600307,13.7350770828508
"56",0.56,2.87145523943386,5.41094729646862,2.22877463534266,44.51377621342,3.78927491444382,4.85864527674527,4.4207326143899,3.2411890898344,4.07443808804534,20.0264778413571,7.20075255302131,13.9848057570845
"57",0.57,2.92273122585232,5.50757135533413,2.26857418240235,45.3086650743739,3.85694053791603,4.9454067995443,4.49967426821829,3.29906746643858,4.14719591104615,20.3840935170957,7.32933742003955,14.2345344313181
"58",0.58,2.97400721227078,5.60419541419964,2.30837372946204,46.1035539353279,3.92460616138824,5.03216832234332,4.57861592204668,3.35694584304277,4.21995373404695,20.7417091928342,7.45792228705779,14.4842631055518
"59",0.59,3.02528319868924,5.70081947306515,2.34817327652173,46.8984427962818,3.99227178486045,5.11892984514234,4.65755757587507,3.41482421964695,4.29271155704776,21.0993248685727,7.58650715407602,14.7339917797854
"60",0.6,3.07655918510770,5.79744353193066,2.38797282358142,47.6933316572357,4.05993740833266,5.20569136794137,4.73649922970346,3.47270259625114,4.36546938004857,21.4569405443112,7.71509202109426,14.9837204540191
"61",0.61,3.12783517152616,5.89406759079618,2.42777237064111,48.4882205181896,4.12760303180487,5.29245289074039,4.81544088353186,3.53058097285533,4.43822720304938,21.8145562200497,7.8436768881125,15.2334491282527
"62",0.62,3.17911115794463,5.99069164966169,2.4675719177008,49.2831093791436,4.19526865527708,5.37921441353941,4.89438253736025,3.58845934945951,4.51098502605019,22.1721718957883,7.97226175513074,15.4831778024864
"63",0.63,3.23038714436309,6.0873157085272,2.50737146476049,50.0779982400975,4.26293427874929,5.46597593633843,4.97332419118864,3.6463377260637,4.583742849051,22.5297875715268,8.10084662214897,15.7329064767200
"64",0.64,3.28166313078155,6.18393976739271,2.54717101182018,50.8728871010514,4.3305999022215,5.55273745913746,5.05226584501703,3.70421610266788,4.65650067205181,22.8874032472653,8.22943148916721,15.9826351509537
"65",0.65,3.33293911720001,6.28056382625822,2.58697055887987,51.6677759620053,4.39826552569371,5.63949898193648,5.13120749884542,3.76209447927207,4.72925849505262,23.2450189230038,8.35801635618545,16.2323638251873
"66",0.66,3.38421510361847,6.37718788512373,2.62677010593956,52.4626648229593,4.46593114916593,5.7262605047355,5.21014915267381,3.81997285587625,4.80201631805343,23.6026345987423,8.48660122320369,16.482092499421
"67",0.67,3.43549109003693,6.47381194398924,2.66656965299925,53.2575536839132,4.53359677263814,5.81302202753453,5.2890908065022,3.87785123248044,4.87477414105424,23.9602502744809,8.61518609022193,16.7318211736547
"68",0.68,3.48676707645540,6.57043600285475,2.70636920005894,54.0524425448671,4.60126239611035,5.89978355033355,5.36803246033059,3.93572960908463,4.94753196405505,24.3178659502194,8.74377095724016,16.9815498478883
"69",0.69,3.53804306287386,6.66706006172027,2.74616874711863,54.8473314058211,4.66892801958256,5.98654507313257,5.44697411415898,3.99360798568881,5.02028978705586,24.6754816259579,8.8723558242584,17.2312785221220
"70",0.7,3.58931904929232,6.76368412058578,2.78596829417832,55.642220266775,4.73659364305477,6.07330659593159,5.52591576798738,4.051486362293,5.09304761005667,25.0330973016964,9.00094069127664,17.4810071963556
"71",0.71,3.64059503571078,6.86030817945129,2.82576784123801,56.4371091277289,4.80425926652698,6.16006811873062,5.60485742181577,4.10936473889718,5.16580543305748,25.3907129774349,9.12952555829488,17.7307358705893
"72",0.72,3.69187102212924,6.9569322383168,2.8655673882977,57.2319979886828,4.87192488999919,6.24682964152964,5.68379907564416,4.16724311550137,5.23856325605829,25.7483286531735,9.25811042531311,17.9804645448229
"73",0.73,3.74314700854770,7.05355629718231,2.90536693535739,58.0268868496368,4.9395905134714,6.33359116432866,5.76274072947255,4.22512149210555,5.3113210790591,26.1059443289120,9.38669529233135,18.2301932190566
"74",0.74,3.79442299496617,7.15018035604782,2.94516648241708,58.8217757105907,5.00725613694361,6.42035268712768,5.84168238330094,4.28299986870974,5.38407890205991,26.4635600046505,9.51528015934959,18.4799218932902
"75",0.75,3.84569898138463,7.24680441491333,2.98496602947677,59.6166645715446,5.07492176041582,6.5071142099267,5.92062403712933,4.34087824531393,5.45683672506072,26.821175680389,9.64386502636783,18.7296505675239
"76",0.76,3.89697496780309,7.34342847377884,3.02476557653646,60.4115534324986,5.14258738388803,6.59387573272573,5.99956569095772,4.39875662191811,5.52959454806153,27.1787913561275,9.77244989338606,18.9793792417575
"77",0.77,3.94825095422155,7.44005253264435,3.06456512359615,61.2064422934525,5.21025300736025,6.68063725552475,6.07850734478611,4.4566349985223,5.60235237106234,27.5364070318661,9.9010347604043,19.2291079159912
"78",0.78,3.99952694064001,7.53667659150987,3.10436467065584,62.0013311544064,5.27791863083246,6.76739877832378,6.1574489986145,4.51451337512648,5.67511019406315,27.8940227076046,10.0296196274225,19.4788365902248
"79",0.79,4.05080292705847,7.63330065037538,3.14416421771553,62.7962200153603,5.34558425430467,6.8541603011228,6.2363906524429,4.57239175173067,5.74786801706396,28.2516383833431,10.1582044944408,19.7285652644585
"80",0.8,4.10207891347694,7.72992470924089,3.18396376477522,63.5911088763143,5.41324987777688,6.94092182392182,6.31533230627129,4.63027012833485,5.82062584006476,28.6092540590816,10.2867893614590,19.9782939386921
"81",0.81,4.1533548998954,7.8265487681064,3.22376331183491,64.3859977372682,5.48091550124909,7.02768334672084,6.39427396009968,4.68814850493904,5.89338366306557,28.9668697348201,10.4153742284773,20.2280226129258
"82",0.82,4.20463088631386,7.92317282697191,3.26356285889460,65.1808865982221,5.5485811247213,7.11444486951987,6.47321561392807,4.74602688154323,5.96614148606638,29.3244854105587,10.5439590954955,20.4777512871594
"83",0.83,4.25590687273232,8.01979688583742,3.30336240595429,65.975775459176,5.61624674819351,7.20120639231889,6.55215726775646,4.80390525814741,6.03889930906719,29.6821010862972,10.6725439625137,20.7274799613931
"84",0.84,4.30718285915078,8.11642094470293,3.34316195301399,66.77066432013,5.68391237166572,7.28796791511791,6.63109892158485,4.8617836347516,6.111657132068,30.0397167620357,10.8011288295320,20.9772086356267
"85",0.85,4.35845884556924,8.21304500356844,3.38296150007367,67.5655531810839,5.75157799513793,7.37472943791693,6.71004057541324,4.91966201135578,6.18441495506881,30.3973324377742,10.9297136965502,21.2269373098604
"86",0.86,4.40973483198771,8.30966906243395,3.42276104713337,68.3604420420378,5.81924361861015,7.46149096071596,6.78898222924163,4.97754038795997,6.25717277806962,30.7549481135127,11.0582985635684,21.4766659840940
"87",0.87,4.46101081840617,8.40629312129946,3.46256059419306,69.1553309029918,5.88690924208236,7.54825248351498,6.86792388307002,5.03541876456415,6.32993060107043,31.1125637892513,11.1868834305867,21.7263946583277
"88",0.88,4.51228680482463,8.50291718016497,3.50236014125275,69.9502197639457,5.95457486555457,7.635014006314,6.94686553689841,5.09329714116834,6.40268842407124,31.4701794649898,11.3154682976049,21.9761233325613
"89",0.89,4.56356279124309,8.59954123903049,3.54215968831244,70.7451086248996,6.02224048902678,7.72177552911303,7.0258071907268,5.15117551777253,6.47544624707205,31.8277951407283,11.4440531646232,22.225852006795
"90",0.9,4.61483877766155,8.696165297896,3.58195923537213,71.5399974858535,6.08990611249899,7.80853705191205,7.1047488445552,5.20905389437671,6.54820407007286,32.1854108164668,11.5726380316414,22.4755806810286
"91",0.91,4.66611476408002,8.79278935676151,3.62175878243182,72.3348863468075,6.1575717359712,7.89529857471107,7.18369049838359,5.2669322709809,6.62096189307367,32.5430264922053,11.7012228986596,22.7253093552623
"92",0.92,4.71739075049848,8.88941341562702,3.66155832949151,73.1297752077614,6.22523735944341,7.9820600975101,7.26263215221198,5.32481064758508,6.69371971607448,32.9006421679439,11.8298077656779,22.9750380294959
"93",0.93,4.76866673691694,8.98603747449253,3.7013578765512,73.9246640687153,6.29290298291562,8.06882162030912,7.34157380604037,5.38268902418927,6.76647753907529,33.2582578436824,11.9583926326961,23.2247667037296
"94",0.94,4.8199427233354,9.08266153335804,3.74115742361089,74.7195529296693,6.36056860638783,8.15558314310814,7.42051545986876,5.44056740079345,6.8392353620761,33.6158735194209,12.0869774997143,23.4744953779632
"95",0.95,4.87121870975386,9.17928559222355,3.78095697067058,75.5144417906232,6.42823422986004,8.24234466590716,7.49945711369715,5.49844577739764,6.91199318507691,33.9734891951594,12.2155623667326,23.7242240521969
"96",0.96,4.92249469617232,9.27590965108907,3.82075651773027,76.3093306515771,6.49589985333226,8.32910618870619,7.57839876752554,5.55632415400183,6.98475100807772,34.3311048708979,12.3441472337508,23.9739527264306
"97",0.97,4.97377068259079,9.37253370995458,3.86055606478996,77.104219512531,6.56356547680447,8.4158677115052,7.65734042135393,5.61420253060601,7.05750883107853,34.6887205466365,12.4727321007691,24.2236814006642
"98",0.98,5.02504666900925,9.4691577688201,3.90035561184965,77.899108373485,6.63123110027668,8.50262923430423,7.73628207518232,5.6720809072102,7.13026665407934,35.046336222375,12.6013169677873,24.4734100748979
"99",0.99,5.07632265542771,9.5657818276856,3.94015515890934,78.693997234439,6.69889672374889,8.58939075710325,7.81522372901072,5.72995928381438,7.20302447708014,35.4039518981135,12.7299018348055,24.7231387491315
"100",1,5.12759864184617,9.6624058865511,3.97995470596903,79.4888860953928,6.7665623472211,8.67615227990228,7.8941653828391,5.78783766041857,7.27578230008096,35.761567573852,12.8584867018238,24.9728674233652
