3.42E-01	0.136619	0.012455534	0.05275178
3.61E-01	-1.468006	-0.168400739	-0.704860534
3.61E-01	-1.159446	-0.174211133	-0.737820438
3.63E-01	-1.149147	-0.168400739	-0.704860534
3.63E-01	-0.78265	-0.07135399	-0.302199012
4.03E-01	0.700287	0.081152213	-0.737820438
4.03E-01	1.122408	-0.045221413	-0.190382619
4.03E-01	-1.159446	0.081152213	-0.253796631
4.03E-01	-0.47373	0.16864601	0.341651659
4.03E-01	-0.398828	-0.174211133	0.341651659
4.03E-01	0.700287	-0.059925419	0.714250983
4.22E-01	0.178404	0.016265058	0.068885907
4.42E-01	0.136619	0.012455534	-0.069406609
4.42E-01	-0.191898	-0.016388004	0.05275178
4.46E-01	0.996069	0.076344521	0.321411225
4.52E-01	-1.685005	-0.174211133	-0.737820438
4.52E-01	-0.398828	-0.059925419	-0.253796631
4.74E-01	-1.159446	-0.174211133	-0.737820438
4.87E-01	-0.885998	-0.091008959	-0.383148662
5.00E-01	0.871744	0.076582518	-0.4151379
5.00E-01	-1.115776	-0.098020657	0.324342917
5.25E-01	0.540555	0.077951632	0.32448725
5.50E-01	0.422833	0.035312677	0.149556542
5.75E-01	-1.530637	-0.040230186	-0.537361497
5.75E-01	-0.533648	-0.127638996	-0.167465157
5.80E-01	0.140204	0.011284966	0.046975635
6.10E-01	-0.384654	-0.031896853	-0.132776206
6.10E-01	-0.211146	-0.02183018	-0.092455362
6.10E-01	0.094869	0.008101792	0.034312778
6.20E-01	-1.745206	-0.026265637	-0.56440883
6.20E-01	0.173728	-0.168400739	-0.704860534
6.20E-01	-1.652312	0.015218147	-0.495808534
6.20E-01	-1.284069	-0.117068276	-0.108797725
6.20E-01	-0.346002	-0.135953557	0.064068557
6.25E-01	0.319548	-0.137199883	-0.571118414
6.25E-01	-1.527332	0.030317209	0.126896143
6.25E-01	0.721608	0.065788867	0.278629557
6.45E-01	-0.556398	-0.048310994	-0.201102929
6.50E-01	0.172506	0.028954411	0.059922503
6.50E-01	0.30332	0.014148656	0.12189837
6.60E-01	0.341551	0.035312677	-0.377905299
6.60E-01	-1.140838	-0.089229448	0.149556542
7.20E-01	-1.33097	-0.018849715	-0.455473217
7.20E-01	-0.248117	-0.107544466	-0.078465221
7.45E-01	-0.067811	-0.086871698	-0.722416898
7.45E-01	-0.778153	-0.17159504	-0.35984062
7.45E-01	-1.480745	-0.005957165	-0.025229833
7.55E-01	0.187363	0.016158605	0.066932301
7.60E-01	-1.001607	-0.117068276	-0.495808534
7.60E-01	0.581641	0.044276262	0.187519193
7.70E-01	-0.475738	-0.045639704	-0.193293655
7.80E-01	-0.326827	-0.03135399	-0.132790679
7.90E-01	0.365294	0.027446582	0.114251178
8.40E-01	-1.451209	0.016214645	-0.722416898
8.40E-01	0.201016	-0.17159504	-0.560345042
8.40E-01	-1.071382	-0.132306371	-0.435305558
8.40E-01	0.22487	-0.102782561	0.06786825
8.40E-01	-1.670526	0.01816982	0.076952971
8.40E-01	1.198444	0.140074581	0.593245032
8.70E-01	-1.155241	-0.17159504	-0.722416898
8.70E-01	-0.935092	-0.082147641	-0.347912371
8.80E-01	-1.200499	0.063569796	-0.463540281
8.80E-01	0.699928	-0.109449228	-0.294131948
8.80E-01	-0.594191	-0.069449228	0.267629499
8.95E-01	0.255134	0.026207158	0.110332408
9.05E-01	0.199633	0.015218147	0.064068557
9.10E-01	0.398185	0.034340424	0.142245169
9.35E-01	-1.043502	-0.09167145	-0.356468347
9.35E-01	-1.054838	-0.084167843	-0.388247688
9.35E-01	0.28014	0.02896347	0.12266633
9.65E-01	-0.767962	-0.062925931	-0.264918823
9.65E-01	0.460603	0.037217439	-0.20539425
9.65E-01	-0.53194	-0.048496847	0.157623605
1.00E+00	0.958705	0.071026962	-0.099789056
1.00E+00	-0.295289	-0.023561782	0.300813981
1.01E+00	-0.419239	-0.03947261	-0.164311616
1.02E+00	-1.278262	-0.131301999	-0.55278278
1.03E+00	-0.582601	-0.052913721	-0.222767315
1.03E+00	0.368091	0.035312677	0.149556542
1.04E+00	0.14066	0.011222143	-0.132790679
1.04E+00	-0.010864	-0.0008778	-0.003717664
1.04E+00	-0.268257	-0.03135399	0.047245339
1.04E+00	0.221878	0.017345572	0.072203964
1.08E+00	0.506077	0.047648602	0.198345607
1.10E+00	-0.647343	-0.052306371	-0.221528377
1.11E+00	0.066068	0.004948877	0.020600565
1.12E+00	-1.480745	-0.17159504	-0.722416898
1.15E+00	1.757927	0.16864601	-0.16160162
1.15E+00	-0.446803	-0.038156711	0.714250983
1.18E+00	1.069312	0.100678905	0.419093482
1.19E+00	-1.956098	-0.148169466	-0.615122965
1.24E+00	-1.034053	-0.078911113	-0.328481254
1.24E+00	-0.317241	-0.025950597	-0.108619188
1.26E+00	1.695975	0.196536828	-0.286064885
1.26E+00	-0.740865	-0.067544466	0.827422088
1.27E+00	-0.328068	-0.028737897	-0.487354797
1.27E+00	-0.826682	-0.072623831	-0.307577054
1.27E+00	-0.701708	-0.059925419	-0.253796631
1.27E+00	-1.394237	-0.117392951	-0.120986844
1.28E+00	0.946339	0.079462509	0.002882661
1.28E+00	1.029968	0.069744911	0.295384227
1.28E+00	0.00853	0.000680642	0.332599408
1.32E+00	-0.268257	-0.03135399	-0.286064885
1.32E+00	-0.740865	-0.067544466	-0.132790679
1.36E+00	0.451167	0.034012238	0.141581868
1.36E+00	1.440287	0.116317048	0.48969598
1.37E+00	-1.155241	-0.17159504	-0.722416898
1.39E+00	-0.19945	-0.065987762	-0.431272027
1.39E+00	-1.321851	-0.016115895	-0.274685554
1.39E+00	-0.759981	-0.10183018	-0.068254171
1.40E+00	-0.823197	-0.078973038	-0.334467265
1.41E+00	-1.322121	-0.104369863	-0.442028111
1.43E+00	-0.323015	-0.029449228	-0.273964289
1.43E+00	-0.674286	-0.064687323	-0.124723616
1.43E+00	0.209641	0.016265058	0.068885907
1.47E+00	-1.490508	-0.027952967	-0.737820438
1.47E+00	-0.36001	-0.174211133	-0.117682283
1.49E+00	-0.001833	-0.000166468	-0.000700833
1.5	-0.829457	-0.074383645	-0.576479169
1.50E+00	-1.344755	-0.063496847	-0.475640876
1.5	-0.909326	-0.112306371	-0.4151379
1.5	0.160128	0.011936053	-0.311341246
1.5	0.14901	0.013090454	-0.268922375
1.5	-0.948075	-0.098020657	0.055440801
1.5	-1.549416	-0.136115895	0.050551672
1.52E+00	0.791802	0.064942306	0.275044195
1.53E+00	-1.088169	-0.0908778	-0.384886412
1.54E+00	0.377571	0.02783516	0.117186312
1.56E+00	-0.287488	-0.024551269	-0.103979738
1.58E+00	0.622106	0.062800117	-0.294131948
1.58E+00	-0.223063	-0.016817649	-0.071226247
1.58E+00	-0.790545	-0.069449228	0.261416428
1.60E+00	0.955643	0.077217439	-0.240889329
1.60E+00	-0.76981	-0.0568778	0.327031938
1.62E+00	-0.826682	-0.072623831	-0.307577054
1.65E+00	-0.222962	-0.017068276	-0.072287703
1.65E+00	0.854884	0.06821311	0.165690669
1.65E+00	0.484176	0.0391222	0.288896729
1.67E+00	-0.756438	-0.062041821	-0.495808534
1.67E+00	-1.332596	-0.117068276	-0.262760035
1.67E+00	-0.177916	-0.017068276	-0.121266303
1.67E+00	-0.369051	-0.028632902	-0.072287703
1.68E+00	-1.224186	-0.107544466	-0.455473217
1.69E+00	2.002935	0.173911228	0.723935785
1.71E+00	-1.159446	0.113180904	-0.737820438
1.71E+00	1.032992	-0.096290792	-0.400827197
1.71E+00	-0.849715	-0.174211133	-0.253796631
1.71E+00	-0.657295	-0.059925419	-0.207699125
1.71E+00	-0.632093	-0.049041065	0.466966755
1.74E+00	-1.993585	-0.15473235	-0.644100365
1.74E+00	-0.220972	-0.020964842	-0.087750741
1.75E+00	0.194758	0.016265058	0.036617653
1.75E+00	0.094834	0.00864601	0.068885907
1.75	0.077292	-0.064146932	-0.27005925
1.75	0.58808	0.005683047	-0.011784727
1.75E+00	-0.782863	0.046423788	0.024068888
1.75E+00	-0.026913	-0.002782561	0.196614412
1.76E+00	-1.189981	-0.09167145	-0.388247688
1.78E+00	-0.808957	-0.070862439	-0.51566036
1.78E+00	-0.948075	-0.005386248	-0.424101304
1.78E+00	-1.179654	-0.098020657	-0.426662276
1.78E+00	-0.398828	-0.100741745	-0.4151379
1.78E+00	-1.22091	-0.059925419	-0.298331603
1.78E+00	-0.064591	-0.100137059	-0.253796631
1.78E+00	-1.626042	-0.124211133	-0.022676162
1.79E+00	-1.670526	-0.024596873	-0.722416898
1.79E+00	-1.149147	-0.168400739	-0.704860534
1.79E+00	0.178736	-0.17159504	-0.101482863
1.79E+00	-0.279019	0.020712653	0.087200483
1.80E+00	-1.200499	-0.109449228	-0.463540281
1.81E+00	-0.763843	-0.078973038	-0.4151379
1.81E+00	-1.173698	-0.098020657	-0.334467265
1.83E+00	-1.635697	-0.15959897	-0.517757069
1.83E+00	-1.128502	0.054360296	-0.661092093
1.83E+00	0.566639	-0.102782561	-0.435305558
1.83E+00	-1.071382	-0.072046631	-0.305132489
1.83E+00	-0.902928	-0.124716183	0.230227176
1.84E+00	0.222322	-0.011791957	-0.049086077
1.84E+00	-0.150838	0.018986146	0.080410284
1.85E+00	-0.333979	-0.025911813	-0.473807452
1.85E+00	-1.40206	-0.111873471	-0.109741926
1.87E+00	0.595436	0.04619703	0.195654047
1.88E+00	-0.791271	-0.063902732	-0.269031165
1.90E+00	-1.164442	-0.111155479	-0.537361497
1.90E+00	-1.405355	-0.127638996	-0.467965721
1.90E+00	0.478998	0.039943422	0.168162221
1.91E+00	-0.292217	-0.026540095	-0.340229453
1.91E+00	-0.711953	-0.053463172	-0.232284462
1.91E+00	-0.560069	-0.054846053	-0.225080507
1.91E+00	-1.035425	-0.080333582	-0.111734074
1.91E+00	-0.112478	-0.008494982	-0.035763962
1.92E+00	-0.043868	-0.003260489	-0.013572353
1.93E+00	-0.403942	-0.015904113	-0.34202524
1.93E+00	-0.210309	0.182026611	-0.318333138
1.93E+00	0.130576	-0.081240949	-0.142874508
1.93E+00	-0.824435	-0.033734942	-0.066568483
1.93E+00	-0.991483	0.010550772	0.044684717
1.93E+00	1.786006	-0.075163514	0.761893177
1.94E+00	-0.066843	-0.024810996	-0.480816791
1.94E+00	-0.274498	-0.005190016	-0.103849257
1.94E+00	-1.39382	-0.114207982	-0.021850022
1.95E+00	0.63787	0.050897092	-0.200016208
1.95E+00	-0.537588	-0.047227006	0.215559788
1.96E+00	-0.015141	-0.014609168	-0.240501791
1.96E+00	-0.171432	-0.057126175	-0.067245789
1.96E+00	-0.723503	-0.00119526	-0.061504751
1.96E+00	-0.207411	-0.0158778	-0.005062174
1.96E+00	0.349774	0.0298705	0.055440801
1.96E+00	0.14901	0.013090454	0.126507789
1.97E+00	-0.268257	-0.0317349	-0.421591551
1.97E+00	-0.82916	-0.03135399	-0.299894136
1.97E+00	-0.682135	-0.070809772	-0.253796631
1.97E+00	-0.397771	-0.059925419	-0.133604258
1.97E+00	-1.347279	-0.099544466	-0.132790679
1.98E+00	0.21918	-0.15144852	-0.637599839
1.98E+00	-1.728917	0.021026962	0.089053566
1.98E+00	-0.763843	0.046514238	-0.334467265
1.98E+00	0.132566	-0.023243391	-0.097854919
1.98E+00	0.473434	-0.078973038	0.041995696
1.98E+00	-0.303257	0.009915851	0.191910488
1.99E+00	-1.660133	-0.15135399	-0.641015676
1.99E+00	-0.986289	-0.078687947	-0.75783018
1.99E+00	-2.003179	-0.010422878	-0.442028111
1.99E+00	-0.127203	-0.023243391	-0.331277073
1.99E+00	-0.200574	-0.050401609	-0.304215777
1.99E+00	-0.573725	-0.07183018	-0.213461314
1.99E+00	-0.860093	-0.104369863	-0.097854919
1.99E+00	-1.009486	-0.182544466	-0.043880427
2.01E+00	1.425617	0.111503153	-0.531036222
2.01E+00	-1.660433	-0.127914837	0.47223908
2.06E+00	0.268947	0.021459863	0.090886989
2.06E+00	0.694555	0.05316982	0.225185262
2.06E+00	1.33753	0.114224241	0.483763456
2.08E+00	-0.916976	-0.075135943	-0.316323101
2.11E+00	-0.346692	-0.032326243	-0.133902015
2.11E+00	-0.94008	-0.020964842	-0.314299607
2.11E+00	-0.265625	-0.074211133	-0.087750741
2.12E+00	0.823066	0.063882368	0.265921487
2.16E+00	-0.627851	-0.062629273	-0.259423462
2.18E+00	0.771427	-0.068298336	-0.544210915
2.18E+00	-0.030521	-0.116649985	-0.491097646
2.18E+00	-0.751991	0.079757121	-0.307577054
2.18E+00	-0.942726	-0.002782561	-0.287536705
2.18E+00	-1.512701	-0.072623831	-0.011784727
2.18E+00	-1.66801	-0.128496847	0.337788022
2.20E+00	0.300534	0.024921329	0.103739375
2.2	0.869525	0.063718391	0.265238902
2.21E+00	-0.333967	-0.034528593	-0.146235785
2.23E+00	-1.31654	-0.136115895	-0.576479169
2.29E+00	-0.155893	-0.00447261	-0.349134653
2.29E+00	-1.033136	-0.026295894	-0.110705988
2.29E+00	0.045181	0.005877488	-0.052120045
2.29E+00	0.863619	-0.012306371	-0.018618019
2.29E+00	-0.346639	-0.082436241	0.015105484
2.29E+00	-0.060177	0.003566645	0.024744285
2.29E+00	0.078133	0.067547109	0.286076077
2.29E+00	1.397419	0.111503153	0.47223908
2.32E+00	0.800974	0.070163202	0.295387809
2.38E+00	-1.660133	-0.15135399	-0.641015676
2.41E+00	0.25742	0.022614264	-0.20539425
2.41E+00	-0.53194	-0.048496847	0.095776119
2.41E+00	0.381527	0.02864601	-0.442028111
2.41E+00	-1.009486	-0.104369863	0.12132182
2.43E+00	-0.761492	-0.072246893	-0.302397625
2.43E+00	0.202436	0.015262551	-0.095682187
2.43E+00	-0.305771	-0.022592085	0.064640084
2.44E+00	-1.054838	-0.084167843	-0.356468347
2.45E+00	-0.61569	-0.048179993	-0.202838271
2.47E+00	-1.365913	-0.032503303	-0.479531684
2.47E+00	-0.631973	-0.113902732	-0.226732787
2.47E+00	-0.40295	-0.053855636	-0.13604629
2.48E+00	-1.490508	-0.174211133	-0.737820438
2.49E+00	-0.960188	-0.075798434	-0.32102216
2.49E+00	-0.241642	-0.018899778	-0.253796631
2.49E+00	-0.148904	-0.011064135	-0.080044495
2.49E+00	-0.398828	-0.059925419	-0.046858916
2.49E+00	0.59389	0.049598391	0.210059518
2.50E+00	0.50909	0.043475942	-0.426662276
2.50E+00	-0.395378	-0.0408778	-0.173125996
2.50E+00	-1.179654	-0.100741745	0.184129671
